Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.87.48,10.32.0.100,(empty),(empty),1254,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.255,10.32.0.100,(empty),(empty),1229,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.28.29.172,10.32.1.203,(empty),(empty),1235,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Deny,ASA-6-106015,TCP,172.23.45.48,10.32.1.204,(empty),(empty),1200,80,http,(empty),0,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.84.122,10.32.0.100,(empty),(empty),1298,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.28.29.171,10.32.0.201,(empty),(empty),1231,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.111.134,10.32.0.100,(empty),(empty),1226,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.117.165,10.32.0.100,(empty),(empty),1290,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.102.52,10.32.0.100,(empty),(empty),1255,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.83.197,10.32.0.100,(empty),(empty),1240,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.83.198,10.32.0.100,(empty),(empty),1241,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.111.200,10.32.0.100,(empty),(empty),1228,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Deny,ASA-6-106015,TCP,172.23.80.91,10.32.0.100,(empty),(empty),1279,80,http,(empty),0,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.111.161,10.32.0.100,(empty),(empty),1231,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.118.61,10.32.0.100,(empty),(empty),1292,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.111.130,10.32.0.100,(empty),(empty),1227,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.86.215,10.32.0.100,(empty),(empty),1277,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.117.166,10.32.0.100,(empty),(empty),1291,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.80.90,10.32.0.100,(empty),(empty),1259,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.96.22,10.32.0.100,(empty),(empty),1279,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.28.29.172,10.32.1.203,(empty),(empty),1235,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.96.200,10.32.0.100,(empty),(empty),1280,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.96.206,10.32.0.100,(empty),(empty),1281,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.48,10.32.0.100,(empty),(empty),1230,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.111.36,10.32.0.100,(empty),(empty),1229,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.120.54,10.32.0.100,(empty),(empty),1323,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.106.35,10.32.0.100,(empty),(empty),1234,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.90.64,10.32.0.100,(empty),(empty),1267,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.39,10.32.0.100,(empty),(empty),1213,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.197,10.32.0.100,(empty),(empty),1214,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.118.124,10.32.0.100,(empty),(empty),1287,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.115.25,10.32.0.100,(empty),(empty),1341,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.209,10.32.0.100,(empty),(empty),1215,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.117.93,10.32.0.100,(empty),(empty),1288,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.94.110,10.32.0.100,(empty),(empty),1234,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.111.132,10.32.0.100,(empty),(empty),1230,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.120.25,10.32.0.100,(empty),(empty),1324,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.99.39,10.32.0.100,(empty),(empty),1213,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.195,10.32.0.100,(empty),(empty),1216,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.121,10.32.0.100,(empty),(empty),1227,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.44,10.32.0.100,(empty),(empty),1224,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.128,10.32.0.100,(empty),(empty),1225,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.240.124,10.32.5.50,(empty),(empty),1296,6667,6667_tcp,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.101.51,10.32.0.100,(empty),(empty),1272,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.240.124,10.32.5.50,(empty),(empty),1296,6667,6667_tcp,outbound,0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.127,10.32.0.100,(empty),(empty),1226,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.49,10.32.0.100,(empty),(empty),1228,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.81.63,10.32.0.100,(empty),(empty),1255,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.255,10.32.0.100,(empty),(empty),1229,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.191,10.32.0.100,(empty),(empty),1217,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.81.171,10.32.0.100,(empty),(empty),1256,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.83.196,10.32.0.100,(empty),(empty),1232,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.96.209,10.32.0.100,(empty),(empty),1282,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.115.22,10.32.0.100,(empty),(empty),1342,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.115.221,10.32.0.100,(empty),(empty),1343,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.81.174,10.32.0.100,(empty),(empty),1260,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.95.149,10.32.0.100,(empty),(empty),1251,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.198,10.32.0.100,(empty),(empty),1218,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.102.202,10.32.0.100,(empty),(empty),1263,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.46,10.32.0.100,(empty),(empty),1231,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.85.123,10.32.0.100,(empty),(empty),1289,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.91.206,10.32.0.100,(empty),(empty),1258,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.30,10.32.0.100,(empty),(empty),1219,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.118.16,10.32.0.100,(empty),(empty),1289,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.155,10.32.0.100,(empty),(empty),1232,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.91.203,10.32.0.100,(empty),(empty),1261,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.91.44,10.32.0.100,(empty),(empty),1260,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.91.207,10.32.0.100,(empty),(empty),1262,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.96.26,10.32.0.100,(empty),(empty),1283,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.96.29,10.32.0.100,(empty),(empty),1284,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.42,10.32.0.100,(empty),(empty),1233,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.126,10.32.0.100,(empty),(empty),1235,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.124,10.32.0.100,(empty),(empty),1234,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.65,10.32.0.100,(empty),(empty),1236,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.253,10.32.0.100,(empty),(empty),1237,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.251,10.32.0.100,(empty),(empty),1238,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.86.214,10.32.0.100,(empty),(empty),1259,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.115.227,10.32.0.100,(empty),(empty),1345,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.115.224,10.32.0.100,(empty),(empty),1344,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.86.210,10.32.0.100,(empty),(empty),1278,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.114.247,10.32.0.100,(empty),(empty),1345,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.114.48,10.32.0.100,(empty),(empty),1344,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.114.148,10.32.0.100,(empty),(empty),1346,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.108.195,10.32.0.100,(empty),(empty),1273,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.120.57,10.32.0.100,(empty),(empty),1325,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.112.48,10.32.0.100,(empty),(empty),1230,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.81.61,10.32.0.100,(empty),(empty),1258,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Deny,ASA-6-106015,TCP,172.23.110.175,10.32.0.100,(empty),(empty),1230,80,http,(empty),0,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.112.43,10.32.0.100,(empty),(empty),1239,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.99.209,10.32.0.100,(empty),(empty),1215,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.208,10.32.0.100,(empty),(empty),1220,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.117.169,10.32.0.100,(empty),(empty),1292,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.99.195,10.32.0.100,(empty),(empty),1216,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.89.170,10.32.0.100,(empty),(empty),1303,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.89.46,10.32.0.100,(empty),(empty),1301,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.100.220,10.32.0.100,(empty),(empty),1197,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.99.191,10.32.0.100,(empty),(empty),1217,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.115.223,10.32.0.100,(empty),(empty),1346,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.111.39,10.32.0.100,(empty),(empty),1232,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.99.198,10.32.0.100,(empty),(empty),1218,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.99.30,10.32.0.100,(empty),(empty),1219,80,http,outbound,0,1
06/Apr/2012 18:06:45,Info,Built,ASA-6-302013,TCP,172.23.99.202,10.32.0.100,(empty),(empty),1221,80,http,outbound,1,0
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.110.40,10.32.0.100,(empty),(empty),1229,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.85.3,10.32.0.100,(empty),(empty),1288,80,http,(empty),0,1
06/Apr/2012 18:06:45,Info,Teardown,ASA-6-302014,TCP,172.23.80.97,10.32.0.100,(empty),(empty),1265,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.106.187,10.32.0.100,(empty),(empty),1232,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.234.253,10.32.5.50,(empty),(empty),1401,6667,6667_tcp,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.234.29,10.32.5.50,(empty),(empty),1407,6667,6667_tcp,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.234.253,10.32.5.50,(empty),(empty),1401,6667,6667_tcp,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.234.29,10.32.5.50,(empty),(empty),1407,6667,6667_tcp,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.91.207,10.32.0.100,(empty),(empty),1262,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.87.3,10.32.0.100,(empty),(empty),1245,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.115.229,10.32.0.100,(empty),(empty),1347,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.115.129,10.32.0.100,(empty),(empty),1348,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.91.44,10.32.0.100,(empty),(empty),1260,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.46,10.32.0.100,(empty),(empty),1231,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.112.120,10.32.0.100,(empty),(empty),1240,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.91.204,10.32.0.100,(empty),(empty),1259,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.95.148,10.32.0.100,(empty),(empty),1254,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.77,10.32.0.100,(empty),(empty),1266,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.38,10.32.0.100,(empty),(empty),1222,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.28.29.24,10.32.1.204,(empty),(empty),1233,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.207,10.32.0.100,(empty),(empty),1223,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.117.91,10.32.0.100,(empty),(empty),1289,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.206,10.32.0.100,(empty),(empty),1225,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.200,10.32.0.100,(empty),(empty),1224,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.155,10.32.0.100,(empty),(empty),1232,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.114.149,10.32.0.100,(empty),(empty),1349,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.109,10.32.0.100,(empty),(empty),1268,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.88.80,10.32.0.100,(empty),(empty),1228,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.117.168,10.32.0.100,(empty),(empty),1293,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.118.230,10.32.0.100,(empty),(empty),1293,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.117.165,10.32.0.100,(empty),(empty),1290,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.105.54,10.32.0.100,(empty),(empty),1283,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Deny,ASA-6-106015,TCP,172.23.103.186,10.32.0.100,(empty),(empty),1195,80,http,(empty),0,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.75,10.32.0.100,(empty),(empty),1267,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.193,10.32.0.100,(empty),(empty),1226,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.101,10.32.0.100,(empty),(empty),1270,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.117.166,10.32.0.100,(empty),(empty),1291,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.87.152,10.32.0.100,(empty),(empty),1246,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.42,10.32.0.100,(empty),(empty),1233,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.126,10.32.0.100,(empty),(empty),1235,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.76,10.32.0.100,(empty),(empty),1269,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.208,10.32.0.100,(empty),(empty),1220,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.80.100,10.32.0.100,(empty),(empty),1272,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.114.241,10.32.0.100,(empty),(empty),1347,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.124,10.32.0.100,(empty),(empty),1234,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.65,10.32.0.100,(empty),(empty),1236,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.118.67,10.32.0.100,(empty),(empty),1291,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.199,10.32.0.100,(empty),(empty),1271,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.108,10.32.0.100,(empty),(empty),1272,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.105.246,10.32.0.100,(empty),(empty),1280,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.95.222,10.32.0.100,(empty),(empty),1257,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.111.37,10.32.0.100,(empty),(empty),1233,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.81.68,10.32.0.100,(empty),(empty),1235,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.111.163,10.32.0.100,(empty),(empty),1235,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.111.202,10.32.0.100,(empty),(empty),1234,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.111.38,10.32.0.100,(empty),(empty),1236,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.81.6,10.32.0.100,(empty),(empty),1261,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.81.178,10.32.0.100,(empty),(empty),1259,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.202,10.32.0.100,(empty),(empty),1221,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.102.147,10.32.0.100,(empty),(empty),1259,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.102.141,10.32.0.100,(empty),(empty),1264,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.108.195,10.32.0.100,(empty),(empty),1273,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.78.231,10.32.0.100,(empty),(empty),1244,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.102.143,10.32.0.100,(empty),(empty),1260,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.88.82,10.32.0.100,(empty),(empty),1199,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.204,10.32.0.100,(empty),(empty),1227,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.106.180,10.32.0.100,(empty),(empty),1221,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.38,10.32.0.100,(empty),(empty),1222,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Deny,ASA-6-106015,TCP,172.23.117.231,10.32.0.100,(empty),(empty),1276,80,http,(empty),0,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.111.161,10.32.0.100,(empty),(empty),1231,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.207,10.32.0.100,(empty),(empty),1223,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.200,10.32.0.100,(empty),(empty),1224,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.108.196,10.32.0.100,(empty),(empty),1274,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.102.55,10.32.0.100,(empty),(empty),1262,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.206,10.32.0.100,(empty),(empty),1225,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.99.193,10.32.0.100,(empty),(empty),1226,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.112.43,10.32.0.100,(empty),(empty),1239,80,http,outbound,0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.77.11,10.32.0.100,(empty),(empty),1259,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.86.212,10.32.0.100,(empty),(empty),1279,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.103.25,10.32.0.100,(empty),(empty),1222,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.85.127,10.32.0.100,(empty),(empty),1265,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.77.64,10.32.0.210,(empty),(empty),1255,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Teardown,ASA-6-302014,TCP,172.23.89.179,10.32.0.100,(empty),(empty),1285,80,http,(empty),0,1
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.99.190,10.32.0.100,(empty),(empty),1228,80,http,outbound,1,0
06/Apr/2012 18:06:46,Info,Built,ASA-6-302013,TCP,172.23.83.39,10.32.0.100,(empty),(empty),1242,80,http,outbound,1,0
